pokemon_id,name_en,name_ko,generation,sample_count,in_game_embedded,status,priority
485,Heatran,히드런,4,0,True,in_game_only,maintain
486,Regigigas,레지기가스,4,0,True,in_game_only,maintain
487,Giratina,기라티나,4,1,True,field_covered,maintain
488,Cresselia,크레세리아,4,0,True,in_game_only,maintain
489,Phione,피오네,4,0,True,in_game_only,maintain
490,Manaphy,마나피,4,0,True,in_game_only,maintain
491,Darkrai,다크라이,4,0,True,in_game_only,maintain
492,Shaymin,쉐이미,4,0,True,in_game_only,maintain
493,Arceus,아르세우스,4,0,True,in_game_only,maintain
494,Victini,비크티니,5,0,True,in_game_only,maintain
495,Snivy,주리비얀,5,0,True,in_game_only,maintain
496,Servine,샤비,5,0,True,in_game_only,maintain
497,Serperior,샤로다,5,0,True,in_game_only,maintain
498,Tepig,뚜꾸리,5,0,True,in_game_only,maintain
499,Pignite,차오꿀,5,0,True,in_game_only,maintain
500,Emboar,염무왕,5,0,True,in_game_only,maintain
501,Oshawott,수댕이,5,0,True,in_game_only,maintain
502,Dewott,쌍검자비,5,0,True,in_game_only,maintain
503,Samurott,대검귀,5,0,True,in_game_only,maintain
504,Patrat,보르쥐,5,0,True,in_game_only,maintain
505,Watchog,보르그,5,0,True,in_game_only,maintain
506,Lillipup,요테리,5,0,True,in_game_only,maintain
507,Herdier,하데리어,5,0,True,in_game_only,maintain
508,Stoutland,바랜드,5,0,True,in_game_only,maintain
509,Purrloin,쌔비냥,5,0,True,in_game_only,maintain
510,Liepard,레파르다스,5,0,True,in_game_only,maintain
511,Pansage,야나프,5,0,True,in_game_only,maintain
512,Simisage,야나키,5,0,True,in_game_only,maintain
513,Pansear,바오프,5,0,True,in_game_only,maintain
514,Simisear,바오키,5,0,True,in_game_only,maintain
515,Panpour,앗차프,5,0,True,in_game_only,maintain
516,Simipour,앗차키,5,0,True,in_game_only,maintain
517,Munna,몽나,5,0,True,in_game_only,maintain
518,Musharna,몽얌나,5,0,True,in_game_only,maintain
519,Pidove,콩둘기,5,0,True,in_game_only,maintain
520,Tranquill,유토브,5,0,True,in_game_only,maintain
521,Unfezant,켄호로우,5,0,True,in_game_only,maintain
522,Blitzle,줄뮤마,5,0,True,in_game_only,maintain
523,Zebstrika,제브라이카,5,0,True,in_game_only,maintain
524,Roggenrola,단굴,5,0,True,in_game_only,maintain
525,Boldore,암트르,5,0,True,in_game_only,maintain
526,Gigalith,기가이어스,5,0,True,in_game_only,maintain
527,Woobat,또르박쥐,5,0,True,in_game_only,maintain
528,Swoobat,맘박쥐,5,0,True,in_game_only,maintain
529,Drilbur,두더류,5,0,True,in_game_only,maintain
530,Excadrill,몰드류,5,0,True,in_game_only,maintain
531,Audino,다부니,5,0,True,in_game_only,maintain
532,Timburr,으랏차,5,0,True,in_game_only,maintain
533,Gurdurr,토쇠골,5,0,True,in_game_only,maintain
534,Conkeldurr,노보청,5,0,True,in_game_only,maintain
535,Tympole,동챙이,5,0,True,in_game_only,maintain
536,Palpitoad,두까비,5,0,True,in_game_only,maintain
537,Seismitoad,두빅굴,5,0,True,in_game_only,maintain
538,Throh,던지미,5,0,True,in_game_only,maintain
539,Sawk,타격귀,5,0,True,in_game_only,maintain
540,Sewaddle,두르보,5,0,True,in_game_only,maintain
541,Swadloon,두르쿤,5,0,True,in_game_only,maintain
542,Leavanny,모아머,5,0,True,in_game_only,maintain
543,Venipede,마디네,5,0,True,in_game_only,maintain
544,Whirlipede,휠구,5,0,True,in_game_only,maintain
545,Scolipede,펜드라,5,0,True,in_game_only,maintain
546,Cottonee,소미안,5,0,True,in_game_only,maintain
547,Whimsicott,엘풍,5,0,True,in_game_only,maintain
548,Petilil,치릴리,5,0,True,in_game_only,maintain
549,Lilligant,드레디어,5,0,True,in_game_only,maintain
550,Basculin,배쓰나이,5,0,True,in_game_only,maintain
551,Sandile,깜눈크,5,0,True,in_game_only,maintain
552,Krokorok,악비르,5,0,True,in_game_only,maintain
553,Krookodile,악비아르,5,0,True,in_game_only,maintain
554,Darumaka,달막화,5,0,True,in_game_only,maintain
555,Darmanitan,불비달마,5,0,True,in_game_only,maintain
556,Maractus,마라카치,5,0,True,in_game_only,maintain
557,Dwebble,돌살이,5,0,True,in_game_only,maintain
558,Crustle,암팰리스,5,0,True,in_game_only,maintain
559,Scraggy,곤율랭,5,0,True,in_game_only,maintain
560,Scrafty,곤율거니,5,0,True,in_game_only,maintain
561,Sigilyph,심보러,5,0,True,in_game_only,maintain
562,Yamask,데스마스,5,0,True,in_game_only,maintain
563,Cofagrigus,데스니칸,5,0,True,in_game_only,maintain
564,Tirtouga,프로토가,5,0,True,in_game_only,maintain
565,Carracosta,늑골라,5,0,True,in_game_only,maintain
566,Archen,아켄,5,0,True,in_game_only,maintain
567,Archeops,아케오스,5,0,True,in_game_only,maintain
568,Trubbish,깨봉이,5,0,True,in_game_only,maintain
569,Garbodor,더스트나,5,0,True,in_game_only,maintain
570,Zorua,조로아,5,0,True,in_game_only,maintain
571,Zoroark,조로아크,5,0,True,in_game_only,maintain
572,Minccino,치라미,5,0,True,in_game_only,maintain
573,Cinccino,치라치노,5,0,True,in_game_only,maintain
574,Gothita,고디탱,5,0,True,in_game_only,maintain
575,Gothorita,고디보미,5,0,True,in_game_only,maintain
576,Gothitelle,고디모아젤,5,0,True,in_game_only,maintain
577,Solosis,유니란,5,0,True,in_game_only,maintain
578,Duosion,듀란,5,0,True,in_game_only,maintain
579,Reuniclus,란쿨루스,5,0,True,in_game_only,maintain
580,Ducklett,꼬지보리,5,0,True,in_game_only,maintain
581,Swanna,스완나,5,0,True,in_game_only,maintain
582,Vanillite,바닐프티,5,0,True,in_game_only,maintain
583,Vanillish,바닐리치,5,0,True,in_game_only,maintain
584,Vanilluxe,배바닐라,5,0,True,in_game_only,maintain
585,Deerling,사철록,5,0,True,in_game_only,maintain
586,Sawsbuck,바라철록,5,0,True,in_game_only,maintain
587,Emolga,에몽가,5,0,True,in_game_only,maintain
588,Karrablast,딱정곤,5,0,True,in_game_only,maintain
589,Escavalier,슈바르고,5,0,True,in_game_only,maintain
590,Foongus,깜놀버슬,5,0,True,in_game_only,maintain
591,Amoonguss,뽀록나,5,0,True,in_game_only,maintain
592,Frillish,탱그릴,5,0,True,in_game_only,maintain
593,Jellicent,탱탱겔,5,0,True,in_game_only,maintain
594,Alomomola,맘복치,5,0,True,in_game_only,maintain
595,Joltik,파쪼옥,5,0,True,in_game_only,maintain
596,Galvantula,전툴라,5,0,True,in_game_only,maintain
597,Ferroseed,철시드,5,0,True,in_game_only,maintain
598,Ferrothorn,너트령,5,0,True,in_game_only,maintain
599,Klink,기어르,5,0,True,in_game_only,maintain
600,Klang,기기어르,5,0,True,in_game_only,maintain
601,Klinklang,기기기어르,5,0,True,in_game_only,maintain
602,Tynamo,저리어,5,0,True,in_game_only,maintain
603,Eelektrik,저리릴,5,0,True,in_game_only,maintain
604,Eelektross,저리더프,5,0,True,in_game_only,maintain
605,Elgyem,리그레,5,0,True,in_game_only,maintain
606,Beheeyem,벰크,5,0,True,in_game_only,maintain
607,Litwick,불켜미,5,0,True,in_game_only,maintain
608,Lampent,램프라,5,0,True,in_game_only,maintain
609,Chandelure,샹델라,5,0,True,in_game_only,maintain
610,Axew,터검니,5,0,True,in_game_only,maintain
611,Fraxure,액슨도,5,0,True,in_game_only,maintain
612,Haxorus,액스라이즈,5,0,True,in_game_only,maintain
613,Cubchoo,코고미,5,0,True,in_game_only,maintain
614,Beartic,툰베어,5,0,True,in_game_only,maintain
615,Cryogonal,프리지오,5,0,True,in_game_only,maintain
616,Shelmet,쪼마리,5,0,True,in_game_only,maintain
617,Accelgor,어지리더,5,0,True,in_game_only,maintain
618,Stunfisk,메더,5,0,True,in_game_only,maintain
619,Mienfoo,비조푸,5,0,True,in_game_only,maintain
620,Mienshao,비조도,5,0,True,in_game_only,maintain
621,Druddigon,크리만,5,0,True,in_game_only,maintain
622,Golett,골비람,5,0,True,in_game_only,maintain
623,Golurk,골루그,5,0,True,in_game_only,maintain
624,Pawniard,자망칼,5,0,True,in_game_only,maintain
625,Bisharp,절각참,5,0,True,in_game_only,maintain
626,Bouffalant,버프론,5,0,True,in_game_only,maintain
627,Rufflet,수리둥보,5,0,True,in_game_only,maintain
628,Braviary,워글,5,0,True,in_game_only,maintain
629,Vullaby,벌차이,5,0,True,in_game_only,maintain
630,Mandibuzz,버랜지나,5,0,True,in_game_only,maintain
631,Heatmor,앤티골,5,0,True,in_game_only,maintain
632,Durant,아이앤트,5,0,True,in_game_only,maintain
633,Deino,모노두,5,0,True,in_game_only,maintain
634,Zweilous,디헤드,5,0,True,in_game_only,maintain
635,Hydreigon,삼삼드래,5,0,True,in_game_only,maintain
636,Larvesta,활화르바,5,0,True,in_game_only,maintain
637,Volcarona,불카모스,5,0,True,in_game_only,maintain
638,Cobalion,코바르온,5,0,True,in_game_only,maintain
639,Terrakion,테라키온,5,0,True,in_game_only,maintain
640,Virizion,비리디온,5,0,True,in_game_only,maintain
641,Tornadus,토네로스,5,0,True,in_game_only,maintain
642,Thundurus,볼트로스,5,0,True,in_game_only,maintain
643,Reshiram,레시라무,5,0,True,in_game_only,maintain
644,Zekrom,제크로무,5,0,True,in_game_only,maintain
645,Landorus,랜드로스,5,0,True,in_game_only,maintain
646,Kyurem,큐레무,5,0,True,in_game_only,maintain
647,Keldeo,케르디오,5,1,True,field_covered,maintain
648,Meloetta,메로엣타,5,0,True,in_game_only,maintain
649,Genesect,게노세크트,5,0,True,in_game_only,maintain
650,Chespin,도치마론,6,0,True,in_game_only,maintain
651,Quilladin,도치보구,6,0,True,in_game_only,maintain
652,Chesnaught,브리가론,6,0,True,in_game_only,maintain
653,Fennekin,푸호꼬,6,0,True,in_game_only,maintain
654,Braixen,테르나,6,1,True,field_covered,maintain
655,Delphox,마폭시,6,0,True,in_game_only,maintain
656,Froakie,개구마르,6,1,True,field_covered,maintain
657,Frogadier,개굴반장,6,0,True,in_game_only,maintain
658,Greninja,개굴닌자,6,0,True,in_game_only,maintain
659,Bunnelby,파르빗,6,0,True,in_game_only,maintain
660,Diggersby,파르토,6,0,True,in_game_only,maintain
661,Fletchling,화살꼬빈,6,0,True,in_game_only,maintain
662,Fletchinder,불화살빈,6,0,True,in_game_only,maintain
663,Talonflame,파이어로,6,0,True,in_game_only,maintain
664,Scatterbug,분이벌레,6,0,True,in_game_only,maintain
665,Spewpa,분떠도리,6,0,True,in_game_only,maintain
666,Vivillon,비비용,6,0,True,in_game_only,maintain
667,Litleo,레오꼬,6,0,True,in_game_only,maintain
668,Pyroar,화염레오,6,0,True,in_game_only,maintain
669,Flabébé,플라베베,6,0,True,in_game_only,maintain
670,Floette,플라엣테,6,0,True,in_game_only,maintain
671,Florges,플라제스,6,0,True,in_game_only,maintain
672,Skiddo,메이클,6,0,True,in_game_only,maintain
673,Gogoat,고고트,6,0,True,in_game_only,maintain
674,Pancham,판짱,6,0,True,in_game_only,maintain
675,Pangoro,부란다,6,0,True,in_game_only,maintain
676,Furfrou,트리미앙,6,0,True,in_game_only,maintain
677,Espurr,냐스퍼,6,0,True,in_game_only,maintain
678,Meowstic,냐오닉스,6,0,True,in_game_only,maintain
679,Honedge,단칼빙,6,0,True,in_game_only,maintain
680,Doublade,쌍검킬,6,0,True,in_game_only,maintain
681,Aegislash,킬가르도,6,0,True,in_game_only,maintain
682,Spritzee,슈쁘,6,0,True,in_game_only,maintain
683,Aromatisse,프레프티르,6,0,True,in_game_only,maintain
684,Swirlix,나룸퍼프,6,0,True,in_game_only,maintain
685,Slurpuff,나루림,6,0,True,in_game_only,maintain
686,Inkay,오케이징,6,0,True,in_game_only,maintain
687,Malamar,칼라마네로,6,0,True,in_game_only,maintain
688,Binacle,거북손손,6,0,True,in_game_only,maintain
689,Barbaracle,거북손데스,6,0,True,in_game_only,maintain
690,Skrelp,수레기,6,0,True,in_game_only,maintain
691,Dragalge,드래캄,6,0,True,in_game_only,maintain
692,Clauncher,완철포,6,0,True,in_game_only,maintain
693,Clawitzer,블로스터,6,0,True,in_game_only,maintain
694,Helioptile,목도리키텔,6,0,True,in_game_only,maintain
695,Heliolisk,일레도리자드,6,0,True,in_game_only,maintain
696,Tyrunt,티고라스,6,0,True,in_game_only,maintain
697,Tyrantrum,견고라스,6,0,True,in_game_only,maintain
698,Amaura,아마루스,6,0,True,in_game_only,maintain
699,Aurorus,아마루르가,6,0,True,in_game_only,maintain
700,Sylveon,님피아,6,0,True,in_game_only,maintain
701,Hawlucha,루차불,6,0,True,in_game_only,maintain
702,Dedenne,데덴네,6,0,True,in_game_only,maintain
703,Carbink,멜리시,6,0,True,in_game_only,maintain
704,Goomy,미끄메라,6,0,True,in_game_only,maintain
705,Sliggoo,미끄네일,6,0,True,in_game_only,maintain
706,Goodra,미끄래곤,6,0,True,in_game_only,maintain
707,Klefki,클레피,6,1,True,field_covered,maintain
708,Phantump,나목령,6,0,True,in_game_only,maintain
709,Trevenant,대로트,6,0,True,in_game_only,maintain
710,Pumpkaboo,호바귀,6,0,True,in_game_only,maintain
711,Gourgeist,펌킨인,6,0,True,in_game_only,maintain
712,Bergmite,꽁어름,6,0,True,in_game_only,maintain
713,Avalugg,크레베이스,6,0,True,in_game_only,maintain
714,Noibat,음뱃,6,0,True,in_game_only,maintain
715,Noivern,음번,6,0,True,in_game_only,maintain
716,Xerneas,제르네아스,6,0,True,in_game_only,maintain
717,Yveltal,이벨타르,6,0,True,in_game_only,maintain
718,Zygarde,지가르데,6,0,True,in_game_only,maintain
719,Diancie,디안시,6,0,True,in_game_only,maintain
720,Hoopa,후파,6,0,True,in_game_only,maintain
721,Volcanion,볼케니온,6,0,True,in_game_only,maintain
722,Rowlet,나몰빼미,7,0,True,in_game_only,maintain
723,Dartrix,빼미스로우,7,0,True,in_game_only,maintain
724,Decidueye,모크나이퍼,7,0,True,in_game_only,maintain
725,Litten,냐오불,7,0,True,in_game_only,maintain
726,Torracat,냐오히트,7,0,True,in_game_only,maintain
727,Incineroar,어흥염,7,1,True,field_covered,maintain
728,Popplio,누리공,7,0,True,in_game_only,maintain
729,Brionne,키요공,7,0,True,in_game_only,maintain
730,Primarina,누리레느,7,0,True,in_game_only,maintain
731,Pikipek,콕코구리,7,0,True,in_game_only,maintain
732,Trumbeak,크라파,7,0,True,in_game_only,maintain
733,Toucannon,왕큰부리,7,0,True,in_game_only,maintain
734,Yungoos,영구스,7,0,True,in_game_only,maintain
735,Gumshoos,형사구스,7,0,True,in_game_only,maintain
736,Grubbin,턱지충이,7,0,True,in_game_only,maintain
737,Charjabug,전지충이,7,0,True,in_game_only,maintain
738,Vikavolt,투구뿌논,7,0,True,in_game_only,maintain
739,Crabrawler,오기지게,7,0,True,in_game_only,maintain
740,Crabominable,모단단게,7,0,True,in_game_only,maintain
741,Oricorio,춤추새,7,0,True,in_game_only,maintain
742,Cutiefly,에블리,7,0,True,in_game_only,maintain
743,Ribombee,에리본,7,0,True,in_game_only,maintain
744,Rockruff,암멍이,7,0,True,in_game_only,maintain
745,Lycanroc,루가루암,7,0,True,in_game_only,maintain
746,Wishiwashi,약어리,7,0,True,in_game_only,maintain
747,Mareanie,시마사리,7,0,True,in_game_only,maintain
748,Toxapex,더시마사리,7,0,True,in_game_only,maintain
749,Mudbray,머드나기,7,0,True,in_game_only,maintain
750,Mudsdale,만마드,7,0,True,in_game_only,maintain
751,Dewpider,물거미,7,0,True,in_game_only,maintain
752,Araquanid,깨비물거미,7,0,True,in_game_only,maintain
753,Fomantis,짜랑랑,7,0,True,in_game_only,maintain
754,Lurantis,라란티스,7,0,True,in_game_only,maintain
755,Morelull,자마슈,7,0,True,in_game_only,maintain
756,Shiinotic,마셰이드,7,0,True,in_game_only,maintain
757,Salandit,야도뇽,7,0,True,in_game_only,maintain
758,Salazzle,염뉴트,7,0,True,in_game_only,maintain
759,Stufful,포곰곰,7,0,True,in_game_only,maintain
760,Bewear,이븐곰,7,0,True,in_game_only,maintain
761,Bounsweet,달콤아,7,0,True,in_game_only,maintain
762,Steenee,달무리나,7,0,True,in_game_only,maintain
763,Tsareena,달코퀸,7,0,True,in_game_only,maintain
764,Comfey,큐아링,7,0,True,in_game_only,maintain
765,Oranguru,하랑우탄,7,0,True,in_game_only,maintain
766,Passimian,내던숭이,7,0,True,in_game_only,maintain
767,Wimpod,꼬시레,7,0,True,in_game_only,maintain
768,Golisopod,갑주무사,7,0,True,in_game_only,maintain
769,Sandygast,모래꿍,7,0,True,in_game_only,maintain
770,Palossand,모래성이당,7,0,True,in_game_only,maintain
771,Pyukumuku,해무기,7,0,True,in_game_only,maintain
772,Type: Null,타입:널,7,0,True,in_game_only,maintain
773,Silvally,실버디,7,0,True,in_game_only,maintain
774,Minior,메테노,7,0,True,in_game_only,maintain
775,Komala,자말라,7,0,True,in_game_only,maintain
776,Turtonator,폭거북스,7,0,True,in_game_only,maintain
777,Togedemaru,토게데마루,7,0,True,in_game_only,maintain
778,Mimikyu,따라큐,7,0,True,in_game_only,maintain
779,Bruxish,치갈기,7,0,True,in_game_only,maintain
780,Drampa,할비롱,7,0,True,in_game_only,maintain
781,Dhelmise,타타륜,7,0,True,in_game_only,maintain
782,Jangmo-o,짜랑꼬,7,0,True,in_game_only,maintain
783,Hakamo-o,짜랑고우,7,0,True,in_game_only,maintain
784,Kommo-o,짜랑고우거,7,0,True,in_game_only,maintain
785,Tapu Koko,카푸꼬꼬꼭,7,0,True,in_game_only,maintain
786,Tapu Lele,카푸나비나,7,0,True,in_game_only,maintain
787,Tapu Bulu,카푸브루루,7,0,True,in_game_only,maintain
788,Tapu Fini,카푸느지느,7,0,True,in_game_only,maintain
789,Cosmog,코스모그,7,0,True,in_game_only,maintain
790,Cosmoem,코스모움,7,0,True,in_game_only,maintain
791,Solgaleo,솔가레오,7,0,True,in_game_only,maintain
792,Lunala,루나아라,7,0,True,in_game_only,maintain
793,Nihilego,텅비드,7,0,True,in_game_only,maintain
794,Buzzwole,매시붕,7,0,True,in_game_only,maintain
795,Pheromosa,페로코체,7,0,True,in_game_only,maintain
796,Xurkitree,전수목,7,0,True,in_game_only,maintain
797,Celesteela,철화구야,7,0,True,in_game_only,maintain
798,Kartana,종이신도,7,0,True,in_game_only,maintain
799,Guzzlord,악식킹,7,0,True,in_game_only,maintain
800,Necrozma,네크로즈마,7,0,True,in_game_only,maintain
801,Magearna,마기아나,7,0,True,in_game_only,maintain
802,Marshadow,마샤도,7,0,True,in_game_only,maintain
803,Poipole,베베놈,7,0,True,in_game_only,maintain
804,Naganadel,아고용,7,0,True,in_game_only,maintain
805,Stakataka,차곡차곡,7,0,True,in_game_only,maintain
806,Blacephalon,두파팡,7,0,True,in_game_only,maintain
807,Zeraora,제라오라,7,0,True,in_game_only,maintain
808,Meltan,멜탄,7,0,True,in_game_only,maintain
809,Melmetal,멜메탈,7,0,True,in_game_only,maintain
810,Grookey,흥나숭,8,0,True,in_game_only,maintain
811,Thwackey,채키몽,8,0,True,in_game_only,maintain
812,Rillaboom,고릴타,8,0,True,in_game_only,maintain
813,Scorbunny,염버니,8,0,True,in_game_only,maintain
814,Raboot,래비풋,8,0,True,in_game_only,maintain
815,Cinderace,에이스번,8,0,True,in_game_only,maintain
816,Sobble,울머기,8,0,True,in_game_only,maintain
817,Drizzile,누겔레온,8,0,True,in_game_only,maintain
818,Inteleon,인텔리레온,8,0,True,in_game_only,maintain
819,Skwovet,탐리스,8,0,True,in_game_only,maintain
820,Greedent,요씽리스,8,0,True,in_game_only,maintain
821,Rookidee,파라꼬,8,0,True,in_game_only,maintain
822,Corvisquire,파크로우,8,0,True,in_game_only,maintain
823,Corviknight,아머까오,8,0,True,in_game_only,maintain
824,Blipbug,두루지벌레,8,0,True,in_game_only,maintain
825,Dottler,레돔벌레,8,0,True,in_game_only,maintain
826,Orbeetle,이올브,8,0,True,in_game_only,maintain
827,Nickit,훔처우,8,0,True,in_game_only,maintain
828,Thievul,폭슬라이,8,0,True,in_game_only,maintain
829,Gossifleur,꼬모카,8,0,True,in_game_only,maintain
830,Eldegoss,백솜모카,8,0,True,in_game_only,maintain
831,Wooloo,우르,8,0,True,in_game_only,maintain
832,Dubwool,배우르,8,0,True,in_game_only,maintain
833,Chewtle,깨물부기,8,0,True,in_game_only,maintain
834,Drednaw,갈가부기,8,0,True,in_game_only,maintain
835,Yamper,멍파치,8,0,True,in_game_only,maintain
836,Boltund,펄스멍,8,0,True,in_game_only,maintain
837,Rolycoly,탄동,8,0,True,in_game_only,maintain
838,Carkol,탄차곤,8,0,True,in_game_only,maintain
839,Coalossal,석탄산,8,0,True,in_game_only,maintain
840,Applin,과사삭벌레,8,0,True,in_game_only,maintain
841,Flapple,애프룡,8,0,True,in_game_only,maintain
842,Appletun,단지래플,8,0,True,in_game_only,maintain
843,Silicobra,모래뱀,8,0,True,in_game_only,maintain
844,Sandaconda,사다이사,8,0,True,in_game_only,maintain
845,Cramorant,윽우지,8,0,True,in_game_only,maintain
846,Arrokuda,찌로꼬치,8,0,True,in_game_only,maintain
847,Barraskewda,꼬치조,8,0,True,in_game_only,maintain
848,Toxel,일레즌,8,0,True,in_game_only,maintain
849,Toxtricity,스트린더,8,0,True,in_game_only,maintain
850,Sizzlipede,태우지네,8,0,True,in_game_only,maintain
851,Centiskorch,다태우지네,8,0,True,in_game_only,maintain
852,Clobbopus,때때무노,8,0,True,in_game_only,maintain
853,Grapploct,케오퍼스,8,0,True,in_game_only,maintain
854,Sinistea,데인차,8,0,True,in_game_only,maintain
855,Polteageist,포트데스,8,0,True,in_game_only,maintain
856,Hatenna,몸지브림,8,0,True,in_game_only,maintain
857,Hattrem,손지브림,8,0,True,in_game_only,maintain
858,Hatterene,브리무음,8,0,True,in_game_only,maintain
859,Impidimp,메롱꿍,8,0,True,in_game_only,maintain
860,Morgrem,쏘겨모,8,0,True,in_game_only,maintain
861,Grimmsnarl,오롱털,8,0,True,in_game_only,maintain
862,Obstagoon,가로막구리,8,0,True,in_game_only,maintain
863,Perrserker,나이킹,8,0,True,in_game_only,maintain
864,Cursola,산호르곤,8,0,True,in_game_only,maintain
865,Sirfetch’d,창파나이트,8,0,True,in_game_only,maintain
866,Mr. Rime,마임꽁꽁,8,0,True,in_game_only,maintain
867,Runerigus,데스판,8,0,True,in_game_only,maintain
868,Milcery,마빌크,8,0,True,in_game_only,maintain
869,Alcremie,마휘핑,8,0,True,in_game_only,maintain
870,Falinks,대여르,8,0,True,in_game_only,maintain
871,Pincurchin,찌르성게,8,0,True,in_game_only,maintain
872,Snom,누니머기,8,0,True,in_game_only,maintain
873,Frosmoth,모스노우,8,0,True,in_game_only,maintain
874,Stonjourner,돌헨진,8,0,True,in_game_only,maintain
875,Eiscue,빙큐보,8,0,True,in_game_only,maintain
876,Indeedee,에써르,8,0,True,in_game_only,maintain
877,Morpeko,모르페코,8,0,True,in_game_only,maintain
878,Cufant,끼리동,8,0,True,in_game_only,maintain
879,Copperajah,대왕끼리동,8,0,True,in_game_only,maintain
880,Dracozolt,파치래곤,8,0,True,in_game_only,maintain
881,Arctozolt,파치르돈,8,0,True,in_game_only,maintain
882,Dracovish,어래곤,8,0,True,in_game_only,maintain
883,Arctovish,어치르돈,8,0,True,in_game_only,maintain
884,Duraludon,두랄루돈,8,0,True,in_game_only,maintain
885,Dreepy,드라꼰,8,0,True,in_game_only,maintain
886,Drakloak,드래런치,8,0,True,in_game_only,maintain
887,Dragapult,드래펄트,8,0,True,in_game_only,maintain
888,Zacian,자시안,8,0,True,in_game_only,maintain
889,Zamazenta,자마젠타,8,0,True,in_game_only,maintain
890,Eternatus,무한다이노,8,0,True,in_game_only,maintain
891,Kubfu,치고마,8,0,True,in_game_only,maintain
892,Urshifu,우라오스,8,0,True,in_game_only,maintain
893,Zarude,자루도,8,0,True,in_game_only,maintain
894,Regieleki,레지에레키,8,0,True,in_game_only,maintain
895,Regidrago,레지드래고,8,0,True,in_game_only,maintain
896,Glastrier,블리자포스,8,0,True,in_game_only,maintain
897,Spectrier,레이스포스,8,0,True,in_game_only,maintain
898,Calyrex,버드렉스,8,0,True,in_game_only,maintain
899,Wyrdeer,신비록,8,0,True,in_game_only,maintain
900,Kleavor,사마자르,8,0,True,in_game_only,maintain
901,Ursaluna,다투곰,8,0,True,in_game_only,maintain
902,Basculegion,대쓰여너,8,0,True,in_game_only,maintain
903,Sneasler,포푸니크,8,0,True,in_game_only,maintain
904,Overqwil,장침바루,8,0,True,in_game_only,maintain
905,Enamorus,러브로스,8,0,True,in_game_only,maintain
906,Sprigatito,나오하,9,0,True,in_game_only,maintain
907,Floragato,나로테,9,0,True,in_game_only,maintain
908,Meowscarada,마스카나,9,0,True,in_game_only,maintain
909,Fuecoco,뜨아거,9,0,True,in_game_only,maintain
910,Crocalor,악뜨거,9,0,True,in_game_only,maintain
911,Skeledirge,라우드본,9,0,True,in_game_only,maintain
912,Quaxly,꾸왁스,9,0,True,in_game_only,maintain
913,Quaxwell,아꾸왁,9,0,True,in_game_only,maintain
914,Quaquaval,웨이니발,9,0,True,in_game_only,maintain
915,Lechonk,맛보돈,9,0,True,in_game_only,maintain
916,Oinkologne,퍼퓨돈,9,0,True,in_game_only,maintain
917,Tarountula,타랜툴라,9,0,True,in_game_only,maintain
918,Spidops,트래피더,9,0,True,in_game_only,maintain
919,Nymble,콩알뚜기,9,0,True,in_game_only,maintain
920,Lokix,엑스레그,9,0,True,in_game_only,maintain
921,Pawmi,빠모,9,0,True,in_game_only,maintain
922,Pawmo,빠모트,9,0,True,in_game_only,maintain
923,Pawmot,빠르모트,9,0,True,in_game_only,maintain
924,Tandemaus,두리쥐,9,0,True,in_game_only,maintain
925,Maushold,파밀리쥐,9,0,True,in_game_only,maintain
926,Fidough,쫀도기,9,0,True,in_game_only,maintain
927,Dachsbun,바우첼,9,0,True,in_game_only,maintain
928,Smoliv,미니브,9,0,True,in_game_only,maintain
929,Dolliv,올리뇨,9,0,True,in_game_only,maintain
930,Arboliva,올리르바,9,0,True,in_game_only,maintain
931,Squawkabilly,시비꼬,9,0,True,in_game_only,maintain
932,Nacli,베베솔트,9,0,True,in_game_only,maintain
933,Naclstack,스태솔트,9,0,True,in_game_only,maintain
934,Garganacl,콜로솔트,9,0,True,in_game_only,maintain
935,Charcadet,카르본,9,0,True,in_game_only,maintain
936,Armarouge,카디나르마,9,0,True,in_game_only,maintain
937,Ceruledge,파라블레이즈,9,0,True,in_game_only,maintain
938,Tadbulb,빈나두,9,0,True,in_game_only,maintain
939,Bellibolt,찌리배리,9,0,True,in_game_only,maintain
940,Wattrel,찌리비,9,0,True,in_game_only,maintain
941,Kilowattrel,찌리비크,9,0,True,in_game_only,maintain
942,Maschiff,오라티프,9,0,True,in_game_only,maintain
943,Mabosstiff,마피티프,9,0,True,in_game_only,maintain
944,Shroodle,땃쭈르,9,0,True,in_game_only,maintain
945,Grafaiai,태깅구르,9,0,True,in_game_only,maintain
946,Bramblin,그푸리,9,0,True,in_game_only,maintain
947,Brambleghast,공푸리,9,0,True,in_game_only,maintain
948,Toedscool,들눈해,9,0,True,in_game_only,maintain
949,Toedscruel,육파리,9,0,True,in_game_only,maintain
950,Klawf,절벼게,9,0,True,in_game_only,maintain
951,Capsakid,캡싸이,9,0,True,in_game_only,maintain
952,Scovillain,스코빌런,9,0,True,in_game_only,maintain
953,Rellor,구르데,9,0,True,in_game_only,maintain
954,Rabsca,베라카스,9,0,True,in_game_only,maintain
955,Flittle,하느라기,9,0,True,in_game_only,maintain
956,Espathra,클레스퍼트라,9,0,True,in_game_only,maintain
957,Tinkatink,어리짱,9,0,True,in_game_only,maintain
958,Tinkatuff,벼리짱,9,0,True,in_game_only,maintain
959,Tinkaton,두드리짱,9,0,True,in_game_only,maintain
960,Wiglett,바다그다,9,0,True,in_game_only,maintain
